Date,Open,High,Low,Close,Adj Close,Volume
2015-07-06,0.017999999225139618,0.017999999225139618,0.017000000923871994,0.017000000923871994,0.017000000923871994,200000
2015-07-07,0.017999999225139618,0.019999999552965164,0.017999999225139618,0.019999999552965164,0.019999999552965164,372251
2015-07-08,0.020999999716877937,0.023000000044703484,0.019999999552965164,0.023000000044703484,0.023000000044703484,548335
2015-07-09,0.023000000044703484,0.023000000044703484,0.02199999988079071,0.02199999988079071,0.02199999988079071,435000
2015-07-10,0.02199999988079071,0.02199999988079071,0.02199999988079071,0.02199999988079071,0.02199999988079071,0
2015-07-13,0.023000000044703484,0.023000000044703484,0.02199999988079071,0.02199999988079071,0.02199999988079071,190000
2015-07-14,0.02199999988079071,0.02199999988079071,0.02199999988079071,0.02199999988079071,0.02199999988079071,22000
2015-07-15,0.023000000044703484,0.023000000044703484,0.02199999988079071,0.023000000044703484,0.023000000044703484,550000
2015-07-16,0.02500000037252903,0.02500000037252903,0.024000000208616257,0.024000000208616257,0.024000000208616257,415000
2015-07-17,0.024000000208616257,0.024000000208616257,0.024000000208616257,0.024000000208616257,0.024000000208616257,0
2015-07-20,0.024000000208616257,0.024000000208616257,0.024000000208616257,0.024000000208616257,0.024000000208616257,0
2015-07-21,0.024000000208616257,0.024000000208616257,0.024000000208616257,0.024000000208616257,0.024000000208616257,43728
2015-07-22,0.024000000208616257,0.024000000208616257,0.02199999988079071,0.02199999988079071,0.02199999988079071,20000
2015-07-23,0.02500000037252903,0.02500000037252903,0.024000000208616257,0.024000000208616257,0.024000000208616257,14186
2015-07-24,0.02500000037252903,0.026000000536441803,0.023000000044703484,0.026000000536441803,0.026000000536441803,355000
2015-07-27,0.026000000536441803,0.026000000536441803,0.026000000536441803,0.026000000536441803,0.026000000536441803,0
2015-07-28,0.026000000536441803,0.026000000536441803,0.026000000536441803,0.026000000536441803,0.026000000536441803,0
2015-07-29,0.020999999716877937,0.020999999716877937,0.019999999552965164,0.019999999552965164,0.019999999552965164,726186
2015-07-30,0.019999999552965164,0.019999999552965164,0.01899999938905239,0.019999999552965164,0.019999999552965164,381180
2015-07-31,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0
2015-08-03,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0
2015-08-04,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,50203
2015-08-05,0.020999999716877937,0.020999999716877937,0.019999999552965164,0.019999999552965164,0.019999999552965164,264825
2015-08-06,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0
2015-08-07,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0
2016-01-27,0.012000000104308128,0.012000000104308128,0.012000000104308128,0.012000000104308128,0.012000000104308128,0
